age,income,risk_appetite,financial_goal,investment_knowledge,dependents,location_type,existing_investments,education_level,job_type,monthly_debt,recommended_strategy
28,38700.0,Low,Retirement,Intermediate,3,Urban,Some,Bachelor's,Salaried,7200.0,Bonds
25,18900.0,Medium,Short-term profit,Intermediate,0,Rural,None,Bachelor's,Student,2200.0,Mixed
60,42700.0,Medium,Retirement,Intermediate,3,Rural,Diverse,Master's,Salaried,10200.0,Bonds
50,97900.0,Medium,Short-term profit,Expert,3,Semi-urban,None,High School,Salaried,24800.0,Mixed
63,105500.0,High,Wealth-building,Intermediate,2,Rural,Some,High School,Salaried,11300.0,Bonds
57,48700.0,Medium,Retirement,Beginner,1,Rural,None,Master's,Salaried,11400.0,Bonds
48,66800.0,High,Short-term profit,Intermediate,3,Urban,None,High School,Student,2600.0,Crypto
20,70100.0,Medium,Wealth-building,Beginner,1,Urban,Diverse,High School,Self-employed,17900.0,Mixed
61,147700.0,Medium,Retirement,Intermediate,3,Rural,Some,Master's,Freelancer,27900.0,Bonds
39,68600.0,Medium,Wealth-building,Beginner,1,Urban,None,Doctorate,Salaried,16700.0,Mixed
58,46500.0,Low,Wealth-building,Intermediate,2,Semi-urban,None,Bachelor's,Salaried,6000.0,Stocks
39,122600.0,High,Short-term profit,Intermediate,0,Rural,Diverse,High School,Salaried,32000.0,Bonds
36,56200.0,Medium,Wealth-building,Beginner,2,Urban,Some,Bachelor's,Salaried,8300.0,Mixed
48,96000.0,Medium,Retirement,Expert,2,Semi-urban,Diverse,Bachelor's,Salaried,24900.0,Bonds
63,103000.0,Low,Wealth-building,Intermediate,3,Rural,Some,Bachelor's,Salaried,13300.0,Property
41,54300.0,Low,Wealth-building,Beginner,2,Semi-urban,Diverse,Master's,Salaried,6500.0,Bonds
66,68700.0,Low,Wealth-building,Expert,0,Rural,Some,Bachelor's,Salaried,8800.0,Mixed
61,43600.0,Medium,Wealth-building,Intermediate,1,Rural,Some,Doctorate,Self-employed,6800.0,Mixed
53,109300.0,Medium,Retirement,Intermediate,0,Rural,Some,Bachelor's,Salaried,18800.0,Bonds
20,50800.0,Medium,Wealth-building,Intermediate,0,Urban,Diverse,Bachelor's,Salaried,5900.0,Mixed
25,10000.0,Low,Short-term profit,Expert,1,Semi-urban,None,Master's,Salaried,2200.0,Bonds
48,127400.0,Medium,Wealth-building,Beginner,1,Rural,None,High School,Self-employed,24700.0,Mixed
51,88100.0,Medium,Retirement,Beginner,3,Urban,None,Master's,Self-employed,19500.0,Bonds
42,32900.0,Medium,Retirement,Beginner,0,Rural,Some,High School,Retired,1000.0,Bonds
59,38000.0,High,Wealth-building,Beginner,3,Semi-urban,Some,Master's,Student,2800.0,Property
45,80900.0,Medium,Wealth-building,Beginner,1,Urban,None,Master's,Salaried,11700.0,Mixed
20,24700.0,Medium,Wealth-building,Intermediate,3,Rural,Some,Bachelor's,Salaried,4100.0,Mixed
67,61800.0,Low,Short-term profit,Beginner,2,Semi-urban,None,Doctorate,Salaried,9700.0,Property
57,45500.0,Low,Retirement,Intermediate,3,Semi-urban,Diverse,Bachelor's,Self-employed,13100.0,Bonds
34,55800.0,Low,Wealth-building,Beginner,0,Urban,Some,High School,Student,1900.0,Stocks
35,35400.0,Medium,Retirement,Expert,1,Urban,None,High School,Salaried,8800.0,Bonds
55,102800.0,Medium,Short-term profit,Intermediate,1,Rural,Diverse,Bachelor's,Freelancer,10700.0,Mixed
64,10000.0,High,Retirement,Intermediate,3,Semi-urban,Some,Bachelor's,Salaried,1100.0,Crypto
61,94200.0,Medium,Wealth-building,Intermediate,3,Semi-urban,Some,High School,Salaried,21100.0,Mixed
57,62700.0,High,Retirement,Beginner,1,Rural,None,Bachelor's,Self-employed,13600.0,Bonds
48,110800.0,Low,Wealth-building,Intermediate,0,Rural,None,Bachelor's,Retired,1200.0,Crypto
59,61900.0,Medium,Retirement,Intermediate,2,Rural,Some,Master's,Salaried,13300.0,Bonds
68,96300.0,Medium,Wealth-building,Beginner,0,Semi-urban,Diverse,Bachelor's,Salaried,14500.0,Mixed
68,80000.0,Low,Retirement,Beginner,2,Urban,Diverse,Master's,Freelancer,10700.0,Bonds
38,109900.0,Low,Wealth-building,Expert,0,Urban,Diverse,Bachelor's,Salaried,16300.0,Bonds
33,95000.0,Medium,Short-term profit,Intermediate,1,Semi-urban,Diverse,Bachelor's,Salaried,24700.0,Mixed
24,88700.0,Low,Retirement,Expert,0,Urban,None,Master's,Self-employed,22500.0,Bonds
33,97400.0,Medium,Short-term profit,Expert,3,Rural,Diverse,High School,Salaried,22500.0,Mixed
25,40900.0,High,Retirement,Beginner,1,Rural,Diverse,Master's,Self-employed,8200.0,Stocks
60,108900.0,High,Retirement,Expert,1,Urban,None,Master's,Salaried,15600.0,Crypto
54,31900.0,Medium,Retirement,Beginner,2,Rural,Some,Bachelor's,Self-employed,3200.0,Bonds
23,88700.0,Medium,Short-term profit,Beginner,2,Urban,Some,Master's,Self-employed,17700.0,Mixed
58,57600.0,Medium,Retirement,Intermediate,0,Rural,None,High School,Student,-0.0,Bonds
36,12800.0,Medium,Wealth-building,Intermediate,3,Semi-urban,Diverse,High School,Salaried,1900.0,Mixed
39,79500.0,Low,Short-term profit,Beginner,2,Semi-urban,Some,Master's,Salaried,11600.0,Bonds
25,52000.0,Low,Retirement,Beginner,0,Rural,Some,Bachelor's,Salaried,11900.0,Bonds
51,126700.0,Medium,Short-term profit,Expert,0,Rural,None,Bachelor's,Student,2300.0,Mixed
54,44500.0,Medium,Short-term profit,Intermediate,1,Rural,None,Master's,Retired,1900.0,Mixed
25,108400.0,Low,Short-term profit,Expert,0,Rural,Diverse,Bachelor's,Student,2000.0,Bonds
26,39800.0,Low,Retirement,Intermediate,0,Semi-urban,Diverse,Bachelor's,Salaried,7300.0,Bonds
39,80300.0,High,Wealth-building,Beginner,3,Urban,Diverse,Bachelor's,Salaried,12800.0,Mixed
36,94600.0,Low,Retirement,Beginner,3,Semi-urban,None,High School,Salaried,25000.0,Bonds
26,79400.0,High,Short-term profit,Expert,2,Semi-urban,Diverse,Bachelor's,Salaried,15500.0,Stocks
63,67600.0,High,Wealth-building,Expert,1,Semi-urban,Diverse,Bachelor's,Retired,2200.0,Stocks
21,75800.0,High,Wealth-building,Intermediate,2,Rural,Diverse,Master's,Salaried,11200.0,Property
25,41900.0,High,Retirement,Expert,1,Semi-urban,Diverse,Master's,Salaried,11800.0,Crypto
27,78600.0,Low,Wealth-building,Beginner,1,Semi-urban,Some,Master's,Student,2700.0,Mixed
34,87100.0,Low,Wealth-building,Intermediate,3,Semi-urban,Some,Bachelor's,Retired,1100.0,Property
25,73100.0,High,Retirement,Expert,3,Rural,None,Bachelor's,Self-employed,21600.0,Stocks
25,51300.0,Low,Wealth-building,Expert,1,Semi-urban,None,Master's,Salaried,15400.0,Mixed
61,55200.0,High,Short-term profit,Intermediate,1,Urban,None,Master's,Freelancer,12100.0,Property
48,113300.0,Medium,Short-term profit,Intermediate,3,Rural,Diverse,Master's,Student,2300.0,Mixed
44,52800.0,Medium,Short-term profit,Beginner,3,Rural,Diverse,Master's,Salaried,5400.0,Mixed
64,134400.0,Low,Short-term profit,Intermediate,3,Urban,Diverse,Bachelor's,Salaried,18800.0,Mixed
20,110200.0,Low,Wealth-building,Expert,2,Semi-urban,Diverse,Master's,Self-employed,17900.0,Stocks
36,121600.0,High,Wealth-building,Intermediate,2,Rural,None,Bachelor's,Self-employed,27100.0,Mixed
45,52900.0,High,Retirement,Beginner,3,Semi-urban,None,Bachelor's,Student,2200.0,Stocks
41,26700.0,Medium,Retirement,Intermediate,2,Urban,None,Bachelor's,Salaried,4600.0,Bonds
62,92000.0,High,Wealth-building,Expert,0,Semi-urban,Some,Bachelor's,Salaried,12400.0,Stocks
54,129600.0,Low,Wealth-building,Expert,3,Semi-urban,Some,Master's,Salaried,19900.0,Stocks
58,60000.0,Low,Short-term profit,Beginner,1,Rural,Some,Bachelor's,Retired,3600.0,Mixed
41,76700.0,Medium,Wealth-building,Expert,1,Rural,None,Doctorate,Freelancer,18800.0,Mixed
40,38200.0,Medium,Short-term profit,Beginner,2,Urban,Diverse,Bachelor's,Retired,2300.0,Mixed
62,54700.0,High,Short-term profit,Expert,2,Urban,None,Bachelor's,Student,1200.0,Stocks
25,72900.0,Medium,Short-term profit,Intermediate,0,Rural,Some,Master's,Student,1300.0,Mixed
68,87700.0,High,Short-term profit,Beginner,0,Rural,None,High School,Salaried,14100.0,Bonds
62,83200.0,High,Short-term profit,Intermediate,2,Urban,None,Master's,Student,1200.0,Mixed
64,50900.0,Medium,Short-term profit,Expert,2,Semi-urban,Diverse,Bachelor's,Self-employed,8700.0,Mixed
27,60600.0,Medium,Retirement,Beginner,1,Urban,Diverse,Bachelor's,Salaried,12600.0,Bonds
26,74300.0,High,Short-term profit,Intermediate,0,Rural,None,Doctorate,Freelancer,8800.0,Property
52,44600.0,Medium,Wealth-building,Expert,1,Semi-urban,Some,High School,Salaried,12800.0,Mixed
46,68500.0,Medium,Retirement,Beginner,3,Urban,Some,Master's,Salaried,19000.0,Bonds
24,95900.0,Medium,Short-term profit,Intermediate,2,Rural,Some,Bachelor's,Salaried,19300.0,Mixed
25,109400.0,Low,Short-term profit,Intermediate,1,Semi-urban,Diverse,Master's,Salaried,24700.0,Property
37,81100.0,Low,Retirement,Beginner,3,Rural,Some,Master's,Salaried,21000.0,Bonds
20,44400.0,High,Short-term profit,Intermediate,3,Urban,Some,Bachelor's,Self-employed,10400.0,Crypto
53,91700.0,Low,Wealth-building,Intermediate,1,Urban,Diverse,Bachelor's,Self-employed,10900.0,Crypto
32,32600.0,High,Wealth-building,Beginner,0,Urban,Diverse,Bachelor's,Freelancer,5500.0,Stocks
32,56400.0,Medium,Short-term profit,Intermediate,3,Rural,Some,Bachelor's,Freelancer,11600.0,Mixed
29,75400.0,Low,Wealth-building,Intermediate,2,Rural,Some,Master's,Freelancer,15500.0,Stocks
63,27100.0,Low,Short-term profit,Intermediate,3,Rural,Some,Bachelor's,Freelancer,3400.0,Property
33,102500.0,Low,Retirement,Intermediate,0,Urban,Diverse,Bachelor's,Retired,2600.0,Bonds
33,157400.0,Medium,Short-term profit,Beginner,3,Urban,Some,Master's,Student,3400.0,Mixed
32,112300.0,Medium,Short-term profit,Intermediate,1,Urban,Some,Master's,Student,1300.0,Mixed
65,46800.0,Medium,Wealth-building,Expert,1,Rural,None,Bachelor's,Salaried,12900.0,Mixed
51,95300.0,Low,Wealth-building,Beginner,2,Rural,Some,High School,Retired,3900.0,Mixed
66,73500.0,Medium,Wealth-building,Intermediate,0,Semi-urban,Some,Master's,Salaried,14000.0,Mixed
61,98100.0,High,Wealth-building,Expert,3,Rural,Some,Master's,Self-employed,23300.0,Stocks
55,32400.0,Low,Wealth-building,Beginner,0,Urban,Some,Bachelor's,Salaried,8200.0,Property
38,108600.0,Medium,Short-term profit,Intermediate,1,Rural,Some,Bachelor's,Student,0.0,Mixed
69,65200.0,Low,Short-term profit,Intermediate,3,Semi-urban,Some,Bachelor's,Salaried,14200.0,Stocks
42,55500.0,High,Wealth-building,Intermediate,3,Semi-urban,None,High School,Freelancer,15000.0,Property
43,95500.0,Medium,Retirement,Intermediate,2,Semi-urban,Some,Bachelor's,Self-employed,17100.0,Bonds
54,117000.0,Medium,Retirement,Beginner,1,Rural,None,Bachelor's,Self-employed,34700.0,Bonds
50,77500.0,Medium,Short-term profit,Intermediate,0,Semi-urban,Diverse,Bachelor's,Freelancer,19600.0,Mixed
38,17900.0,Low,Retirement,Intermediate,2,Rural,None,Bachelor's,Salaried,3300.0,Bonds
55,69200.0,Medium,Short-term profit,Beginner,3,Rural,Some,High School,Salaried,12000.0,Mixed
50,80000.0,Medium,Short-term profit,Beginner,1,Semi-urban,Some,High School,Salaried,14200.0,Mixed
31,158400.0,High,Wealth-building,Intermediate,1,Rural,Some,Master's,Self-employed,35400.0,Property
48,81900.0,Low,Wealth-building,Beginner,2,Rural,Some,Bachelor's,Salaried,22300.0,Property
54,49300.0,High,Wealth-building,Beginner,1,Semi-urban,Some,Bachelor's,Self-employed,5400.0,Crypto
44,47000.0,Medium,Retirement,Beginner,2,Rural,Some,Master's,Salaried,6000.0,Bonds
33,27700.0,Medium,Short-term profit,Beginner,1,Semi-urban,None,High School,Student,1400.0,Mixed
22,49500.0,Medium,Retirement,Expert,3,Semi-urban,Diverse,Bachelor's,Student,1400.0,Bonds
20,87200.0,Medium,Wealth-building,Intermediate,1,Semi-urban,Diverse,Doctorate,Salaried,8900.0,Mixed
40,114000.0,Medium,Retirement,Expert,3,Rural,Some,High School,Salaried,25800.0,Bonds
27,50500.0,High,Wealth-building,Beginner,2,Rural,Some,Bachelor's,Salaried,14900.0,Crypto
56,46900.0,Medium,Wealth-building,Intermediate,0,Rural,Diverse,Doctorate,Salaried,6300.0,Mixed
23,58400.0,Low,Retirement,Beginner,1,Rural,None,Bachelor's,Self-employed,7400.0,Bonds
63,112600.0,Low,Wealth-building,Intermediate,0,Urban,Some,Bachelor's,Salaried,22900.0,Crypto
67,98900.0,Medium,Short-term profit,Beginner,0,Semi-urban,Some,Doctorate,Salaried,17700.0,Mixed
67,39300.0,High,Wealth-building,Beginner,1,Semi-urban,None,Bachelor's,Retired,1500.0,Mixed
40,76400.0,Medium,Retirement,Beginner,0,Semi-urban,None,Bachelor's,Salaried,9900.0,Bonds
39,68400.0,Medium,Wealth-building,Beginner,2,Urban,Diverse,Bachelor's,Self-employed,12000.0,Mixed
68,26700.0,Low,Retirement,Beginner,2,Rural,Diverse,Bachelor's,Retired,700.0,Bonds
20,14000.0,Medium,Short-term profit,Intermediate,3,Rural,Some,High School,Salaried,3100.0,Mixed
26,65900.0,Low,Short-term profit,Beginner,2,Urban,None,Bachelor's,Salaried,17400.0,Mixed
61,73400.0,Medium,Short-term profit,Expert,2,Rural,Diverse,Bachelor's,Salaried,18600.0,Mixed
40,55900.0,Low,Retirement,Beginner,2,Semi-urban,Some,Master's,Salaried,6600.0,Bonds
61,23300.0,Medium,Short-term profit,Beginner,2,Semi-urban,None,Bachelor's,Freelancer,6300.0,Mixed
37,60500.0,Medium,Wealth-building,Beginner,3,Semi-urban,Some,Master's,Self-employed,7000.0,Mixed
44,51500.0,Medium,Wealth-building,Expert,3,Rural,None,Doctorate,Salaried,10600.0,Mixed
42,53300.0,Medium,Wealth-building,Beginner,3,Rural,None,Master's,Salaried,12800.0,Mixed
42,53300.0,Medium,Retirement,Intermediate,0,Rural,Some,Bachelor's,Freelancer,14300.0,Bonds
67,67100.0,Medium,Retirement,Expert,2,Rural,None,Bachelor's,Salaried,12200.0,Bonds
22,80000.0,Medium,Retirement,Intermediate,1,Rural,None,Bachelor's,Salaried,9200.0,Bonds
47,66800.0,High,Wealth-building,Intermediate,1,Semi-urban,Diverse,Bachelor's,Retired,1900.0,Stocks
51,72200.0,Medium,Wealth-building,Intermediate,0,Rural,None,Bachelor's,Salaried,19900.0,Mixed
62,45800.0,Medium,Wealth-building,Beginner,1,Rural,Diverse,Bachelor's,Self-employed,13100.0,Mixed
49,76400.0,Medium,Wealth-building,Intermediate,0,Semi-urban,None,High School,Student,2700.0,Mixed
50,114000.0,Medium,Wealth-building,Intermediate,3,Urban,Some,Bachelor's,Self-employed,28500.0,Mixed
52,53000.0,Medium,Short-term profit,Intermediate,3,Urban,Some,Bachelor's,Salaried,9500.0,Mixed
28,50300.0,Medium,Wealth-building,Intermediate,3,Semi-urban,Diverse,High School,Salaried,15100.0,Mixed
48,123100.0,Medium,Wealth-building,Intermediate,0,Urban,Some,High School,Salaried,15300.0,Mixed
37,72700.0,Low,Wealth-building,Beginner,2,Rural,Diverse,High School,Salaried,12800.0,Crypto
33,81000.0,High,Wealth-building,Expert,0,Semi-urban,Diverse,Doctorate,Salaried,11500.0,Stocks
62,30600.0,High,Wealth-building,Intermediate,0,Semi-urban,None,Master's,Student,2100.0,Crypto
61,72000.0,High,Short-term profit,Beginner,2,Semi-urban,Diverse,Bachelor's,Self-employed,10800.0,Bonds
65,60300.0,Medium,Wealth-building,Beginner,0,Urban,Diverse,Bachelor's,Salaried,12100.0,Mixed
42,72300.0,Low,Retirement,Beginner,1,Rural,None,Bachelor's,Self-employed,7300.0,Bonds
67,26600.0,Medium,Retirement,Beginner,0,Urban,Diverse,Bachelor's,Salaried,5000.0,Bonds
48,91900.0,High,Short-term profit,Expert,3,Rural,None,Master's,Salaried,11200.0,Crypto
32,10000.0,High,Retirement,Intermediate,2,Semi-urban,Diverse,Bachelor's,Salaried,1400.0,Crypto
59,19400.0,Medium,Short-term profit,Intermediate,3,Rural,None,Bachelor's,Salaried,5100.0,Mixed
67,93100.0,Medium,Retirement,Beginner,3,Semi-urban,Some,Master's,Salaried,21200.0,Bonds
21,51000.0,Medium,Short-term profit,Intermediate,0,Rural,Diverse,Bachelor's,Salaried,12600.0,Mixed
35,59800.0,Medium,Wealth-building,Beginner,1,Urban,None,High School,Freelancer,15700.0,Mixed
45,50600.0,Medium,Retirement,Intermediate,0,Urban,None,Bachelor's,Salaried,9400.0,Bonds
24,88600.0,Medium,Retirement,Intermediate,3,Rural,Some,Doctorate,Salaried,25000.0,Bonds
42,108600.0,Medium,Retirement,Beginner,0,Rural,None,Bachelor's,Student,1500.0,Bonds
43,74100.0,Medium,Short-term profit,Beginner,2,Rural,None,Master's,Freelancer,12600.0,Mixed
47,65900.0,Low,Short-term profit,Intermediate,2,Urban,Some,Master's,Salaried,9300.0,Property
63,80900.0,Medium,Retirement,Intermediate,0,Urban,Diverse,Master's,Student,1600.0,Bonds
62,100600.0,High,Retirement,Beginner,2,Rural,Some,Master's,Salaried,13200.0,Crypto
46,85500.0,Medium,Short-term profit,Expert,2,Semi-urban,Some,Bachelor's,Salaried,19000.0,Mixed
57,76400.0,High,Retirement,Beginner,3,Urban,Diverse,Bachelor's,Salaried,12000.0,Crypto
68,92000.0,Low,Wealth-building,Intermediate,3,Semi-urban,Some,Bachelor's,Salaried,14800.0,Bonds
27,45200.0,Medium,Short-term profit,Beginner,2,Semi-urban,Diverse,Bachelor's,Self-employed,11800.0,Mixed
20,44200.0,Medium,Short-term profit,Beginner,1,Semi-urban,Some,High School,Salaried,7200.0,Mixed
25,94800.0,Low,Wealth-building,Beginner,1,Urban,Diverse,Master's,Retired,1200.0,Crypto
40,62500.0,Medium,Short-term profit,Expert,2,Rural,Some,Master's,Salaried,16800.0,Mixed
33,91700.0,Medium,Wealth-building,Intermediate,2,Urban,Some,Doctorate,Freelancer,21700.0,Mixed
60,55500.0,Low,Retirement,Intermediate,2,Urban,Some,Master's,Salaried,7200.0,Bonds
35,36300.0,Low,Wealth-building,Intermediate,1,Urban,Diverse,Bachelor's,Self-employed,8300.0,Property
26,50700.0,Medium,Wealth-building,Beginner,2,Semi-urban,Diverse,Bachelor's,Salaried,6100.0,Mixed
43,41300.0,Low,Retirement,Beginner,3,Urban,Diverse,High School,Salaried,6200.0,Bonds
47,87900.0,High,Short-term profit,Expert,0,Urban,Some,High School,Salaried,24400.0,Crypto
62,27700.0,Medium,Wealth-building,Expert,2,Urban,Diverse,Doctorate,Salaried,6100.0,Mixed
32,72800.0,Medium,Short-term profit,Intermediate,0,Urban,None,Master's,Self-employed,11000.0,Mixed
60,33000.0,Medium,Wealth-building,Beginner,3,Rural,None,High School,Student,2400.0,Mixed
47,10000.0,Medium,Retirement,Beginner,2,Semi-urban,Some,Bachelor's,Salaried,1500.0,Bonds
66,57700.0,Medium,Retirement,Intermediate,0,Semi-urban,Some,Bachelor's,Retired,3000.0,Bonds
36,88300.0,High,Retirement,Intermediate,2,Semi-urban,Some,Bachelor's,Retired,1000.0,Bonds
69,127400.0,Medium,Short-term profit,Expert,1,Rural,Diverse,Master's,Self-employed,37800.0,Mixed
40,88100.0,Low,Wealth-building,Beginner,2,Rural,Diverse,Bachelor's,Salaried,24800.0,Property
23,79700.0,High,Retirement,Intermediate,0,Semi-urban,None,Master's,Freelancer,22900.0,Stocks
54,53600.0,Medium,Retirement,Intermediate,2,Urban,None,Bachelor's,Salaried,15500.0,Bonds
60,84900.0,Medium,Short-term profit,Intermediate,0,Semi-urban,Some,Bachelor's,Self-employed,18500.0,Mixed
56,72700.0,Medium,Retirement,Intermediate,2,Rural,Some,Master's,Self-employed,20900.0,Bonds
34,76000.0,High,Wealth-building,Intermediate,1,Rural,Some,Master's,Salaried,17600.0,Mixed
22,111700.0,High,Short-term profit,Beginner,3,Urban,Diverse,Master's,Salaried,27000.0,Mixed
27,105400.0,Low,Wealth-building,Expert,3,Urban,None,Bachelor's,Salaried,22400.0,Crypto
60,27600.0,Low,Retirement,Beginner,0,Urban,Some,Bachelor's,Salaried,5100.0,Bonds
48,97200.0,Low,Retirement,Beginner,0,Urban,Diverse,Master's,Salaried,19400.0,Bonds
30,91600.0,Medium,Short-term profit,Intermediate,3,Semi-urban,Some,Bachelor's,Salaried,17000.0,Mixed
47,48500.0,Medium,Wealth-building,Intermediate,0,Semi-urban,None,High School,Retired,3600.0,Mixed
27,40700.0,Low,Retirement,Beginner,2,Rural,Diverse,Doctorate,Salaried,8300.0,Bonds
35,62700.0,Low,Short-term profit,Beginner,3,Semi-urban,Some,Bachelor's,Salaried,14500.0,Mixed
40,10000.0,Medium,Short-term profit,Beginner,1,Urban,None,Bachelor's,Self-employed,2900.0,Mixed
42,71800.0,Medium,Retirement,Intermediate,3,Urban,Some,Bachelor's,Freelancer,16300.0,Bonds
48,104900.0,High,Short-term profit,Expert,1,Urban,Some,Bachelor's,Student,1500.0,Stocks
45,77500.0,Medium,Wealth-building,Beginner,2,Semi-urban,Some,Bachelor's,Retired,1700.0,Mixed
51,90500.0,Medium,Wealth-building,Beginner,3,Urban,None,Master's,Salaried,24400.0,Mixed
42,50300.0,Medium,Short-term profit,Intermediate,3,Urban,None,Bachelor's,Self-employed,14000.0,Mixed
64,121600.0,Medium,Short-term profit,Expert,1,Urban,Some,Master's,Retired,300.0,Mixed
38,69000.0,Medium,Wealth-building,Beginner,2,Rural,None,Bachelor's,Salaried,8400.0,Mixed
52,51600.0,Medium,Retirement,Expert,3,Rural,Diverse,High School,Salaried,14900.0,Bonds
48,65300.0,Low,Retirement,Intermediate,0,Semi-urban,None,High School,Retired,2700.0,Bonds
42,82500.0,Low,Retirement,Beginner,1,Semi-urban,Some,Bachelor's,Salaried,20800.0,Bonds
66,60200.0,Low,Retirement,Intermediate,1,Semi-urban,None,Bachelor's,Salaried,8300.0,Bonds
61,43300.0,Medium,Retirement,Beginner,3,Semi-urban,Some,High School,Salaried,8300.0,Bonds
67,112100.0,Low,Short-term profit,Intermediate,1,Semi-urban,Some,Master's,Salaried,12900.0,Property
